tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
2015173	Ooceraea biroi	105288029	0	live	LOC105288029	X777_14264	mitochondrial coenzyme A transporter SLC25A42	mitochondrial coenzyme A transporter SLC25A42|Solute carrier family 25 member		Un							
2015173	Ooceraea biroi	105288028	0	live	LOC105288028	X777_07527	ral guanine nucleotide dissociation stimulator	ral guanine nucleotide dissociation stimulator|Ral guanine nucleotide dissociation stimulator-like protein		Un							
2015173	Ooceraea biroi	105288027	0	live	LOC105288027	X777_14265	mitotic checkpoint protein BUB3	mitotic checkpoint protein BUB3		Un							
2015173	Ooceraea biroi	105288026	0	live	LOC105288026	X777_14266	eukaryotic initiation factor 4A-III	eukaryotic initiation factor 4A-III		Un							
2015173	Ooceraea biroi	105288025	0	live	LOC105288025	X777_14262	GPI ethanolamine phosphate transferase 1	GPI ethanolamine phosphate transferase 1		Un							
2015173	Ooceraea biroi	105288024	0	live	LOC105288024	X777_14263	splicing factor 3B subunit 2	splicing factor 3B subunit 2		Un							
2015173	Ooceraea biroi	105288023	0	live	LOC105288023	X777_14261	putative OPA3-like protein CG13603	putative OPA3-like protein CG13603		Un							
2015173	Ooceraea biroi	105288022	0	live	LOC105288022	X777_14260	N-terminal kinase-like protein	N-terminal kinase-like protein		Un							
2015173	Ooceraea biroi	105288021	0	live	LOC105288021	X777_14258	uncharacterized LOC105288021	uncharacterized protein LOC105288021|Microcephalin		Un							
2015173	Ooceraea biroi	105288020	0	live	LOC105288020	X777_14259	probable glucosamine 6-phosphate N-acetyltransferase	probable glucosamine 6-phosphate N-acetyltransferase|putative glucosamine 6-phosphate N-acetyltransferase		Un							
2015173	Ooceraea biroi	105288019	0	live	LOC105288019	X777_07523	whirlin	whirlin		Un							
2015173	Ooceraea biroi	105288018	0	live	LOC105288018	X777_14257	CSC1-like protein 2	CSC1-like protein 2		Un							
2015173	Ooceraea biroi	105288017	0	live	LOC105288017	X777_14256	histone-lysine N-methyltransferase NSD2	histone-lysine N-methyltransferase NSD2|putative histone-lysine N-methyltransferase NSD2		Un							
2015173	Ooceraea biroi	105288016	0	live	LOC105288016	X777_14255	synaptic vesicular amine transporter	synaptic vesicular amine transporter		Un							
2015173	Ooceraea biroi	105288015	0	live	LOC105288015	X777_14250	protein D2	protein D2|Phosphatidylethanolamine-binding protein-like protein F40A3.3		Un							
2015173	Ooceraea biroi	105288014	0	live	LOC105288014	X777_07520	HEAT repeat-containing protein 1	LOW QUALITY PROTEIN: HEAT repeat-containing protein 1		Un							
2015173	Ooceraea biroi	105288013	0	live	LOC105288013	X777_14251	protein D2	protein D2|OV-16 antigen		Un							
2015173	Ooceraea biroi	105288012	0	live	LOC105288012	X777_14252	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase		Un							
2015173	Ooceraea biroi	105288011	0	live	LOC105288011	X777_14249	regulator of G-protein signaling loco	regulator of G-protein signaling loco		Un							
2015173	Ooceraea biroi	105288010	0	live	LOC105288010	X777_14245	protein RMD5 homolog A	protein RMD5 homolog A|RMD5-like protein A		Un							
2015173	Ooceraea biroi	105288009	0	live	LOC105288009	X777_14247	uncharacterized LOC105288009										
2015173	Ooceraea biroi	105288008	0	live	LOC105288008	X777_14246	uncharacterized LOC105288008	uncharacterized protein LOC105288008		Un							
2015173	Ooceraea biroi	105288007	0	live	LOC105288007	X777_14248	M-phase inducer phosphatase	M-phase inducer phosphatase		Un							
2015173	Ooceraea biroi	105288006	0	live	LOC105288006	X777_14244	V-type proton ATPase subunit e 2	V-type proton ATPase subunit e 2		Un							
2015173	Ooceraea biroi	105288005	0	live	LOC105288005	X777_07521	uncharacterized LOC105288005	uncharacterized protein LOC105288005|Neuropilin-1		Un							
2015173	Ooceraea biroi	105288004	0	live	LOC105288004	X777_14243	uncharacterized LOC105288004	uncharacterized protein LOC105288004		Un							
2015173	Ooceraea biroi	105288003	0	live	LOC105288003	X777_14242	homeobox protein HMX2	homeobox protein HMX2|Homeobox protein ceh-19		Un							
2015173	Ooceraea biroi	105288002	0	live	LOC105288002	X777_14241	uncharacterized LOC105288002	uncharacterized protein LOC105288002		Un							
2015173	Ooceraea biroi	105288001	0	live	LOC105288001	X777_14112	ester hydrolase C11orf54 homolog	ester hydrolase C11orf54 homolog|Ester hydrolase C11orf54-like protein		Un							
2015173	Ooceraea biroi	105287999	0	live	LOC105287999	X777_14108	putative nuclease HARBI1	putative nuclease HARBI1		Un							
2015173	Ooceraea biroi	105287994	0	live	LOC105287994	X777_11359	fork head domain-containing protein crocodile	fork head domain-containing protein crocodile		Un							
2015173	Ooceraea biroi	105287992	0	live	LOC105287992	X777_11356	KAT8 regulatory NSL complex subunit 1	KAT8 regulatory NSL complex subunit 1		Un							
2015173	Ooceraea biroi	105287990	0	live	LOC105287990	X777_11358	uncharacterized LOC105287990	Metabotropic glutamate receptor									
2015173	Ooceraea biroi	105287989	0	live	LOC105287989	X777_11355	DNA polymerase delta small subunit	DNA polymerase delta small subunit		Un							
2015173	Ooceraea biroi	105287988	0	live	LOC105287988	X777_11354	transcription elongation regulator 1	LOW QUALITY PROTEIN: transcription elongation regulator 1		Un							
2015173	Ooceraea biroi	105287987	0	live	LOC105287987	X777_07519	probable RNA polymerase II nuclear localization protein SLC7A6OS	probable RNA polymerase II nuclear localization protein SLC7A6OS		Un							
2015173	Ooceraea biroi	105287986	0	live	LOC105287986	X777_11353	mucin-5AC	mucin-5AC|nuclear pore complex protein DDB_G0274915 homolog		Un							
2015173	Ooceraea biroi	105287985	0	live	LOC105287985	X777_11351	protein SERAC1	protein SERAC1		Un							
2015173	Ooceraea biroi	105287984	0	live	LOC105287984	X777_11352	protein SERAC1	protein SERAC1		Un							
2015173	Ooceraea biroi	105287983	0	live	LOC105287983	X777_11350	ras-related protein Rab-6.2	LOW QUALITY PROTEIN: ras-related protein Rab-6.2|GTP-binding protein ypt7		Un							
2015173	Ooceraea biroi	105287982	0	live	LOC105287982	X777_11349	cysteine desulfurase, mitochondrial	cysteine desulfurase, mitochondrial		Un							
2015173	Ooceraea biroi	105287981	0	live	LOC105287981	X777_11348	uncharacterized LOC105287981	uncharacterized protein LOC105287981|MPN domain-containing protein		Un							
2015173	Ooceraea biroi	105287980	0	live	LOC105287980	X777_14019	paramyosin, long form	paramyosin, long form		Un							
2015173	Ooceraea biroi	105287979	0	live	LOC105287979	X777_14018	dentin sialophosphoprotein	dentin sialophosphoprotein		Un							
2015173	Ooceraea biroi	105287978	0	live	LOC105287978	X777_13956	transcription factor A, mitochondrial	transcription factor A, mitochondrial		Un							
2015173	Ooceraea biroi	105287977	0	live	LOC105287977	X777_13950	uncharacterized LOC105287977	uncharacterized protein LOC105287977|Putative fatty acyl-CoA reductase		Un							
2015173	Ooceraea biroi	105287976	0	live	LOC105287976	X777_07518	zinc finger protein ush	zinc finger protein ush		Un							
2015173	Ooceraea biroi	105287975	0	live	LOC105287975	X777_14027	CUGBP Elav-like family member 2	CUGBP Elav-like family member 1|CUGBP Elav-like family member 2|CUGBP Elav-like family member 3-A		Un							
2015173	Ooceraea biroi	105287972	0	live	LOC105287972	X777_14026	transforming growth factor beta regulator 1	transforming growth factor beta regulator 1		Un							
2015173	Ooceraea biroi	105287971	0	live	LOC105287971	X777_14025	etoposide-induced protein 2.4 homolog	etoposide-induced protein 2.4 homolog|Etoposide-induced protein 2.4-like protein		Un							
2015173	Ooceraea biroi	105287970	0	live	LOC105287970	X777_14024	UDP-glucose 6-dehydrogenase	UDP-glucose 6-dehydrogenase		Un							
2015173	Ooceraea biroi	105287969	0	live	LOC105287969	X777_07512	multidrug resistance-associated protein 4	multidrug resistance-associated protein 4		Un							
2015173	Ooceraea biroi	105287968	0	live	LOC105287968	X777_14020	TGF-beta receptor type-1	TGF-beta receptor type-1		Un							
2015173	Ooceraea biroi	105287966	0	live	LOC105287966	X777_14013	FH1/FH2 domain-containing protein 3	FH1/FH2 domain-containing protein 3		Un							
2015173	Ooceraea biroi	105287962	0	live	LOC105287962	X777_14010	peptidyl-prolyl cis-trans isomerase FKBP14	peptidyl-prolyl cis-trans isomerase FKBP14		Un							
2015173	Ooceraea biroi	105287959	0	live	LOC105287959	X777_14008	protein NDRG3	protein NDRG3		Un							
2015173	Ooceraea biroi	105287958	0	live	LOC105287958	X777_14002	2-aminoadipate transaminase	uncharacterized protein LOC105287958		Un							
2015173	Ooceraea biroi	105287957	0	live	LOC105287957	X777_14003	epidermal growth factor receptor	epidermal growth factor receptor		Un							
2015173	Ooceraea biroi	105287956	0	live	LOC105287956	X777_14001	ribosome-recycling factor, mitochondrial	ribosome-recycling factor, mitochondrial		Un							
2015173	Ooceraea biroi	105287955	0	live	LOC105287955	X777_14000	interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog	interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog|probable RISC-loading complex subunit BRAFLDRAFT_242885|putative RISC-loading complex subunit		Un							
2015173	Ooceraea biroi	105287954	0	live	LOC105287954	X777_13999	dynein heavy chain 5, axonemal	dynein heavy chain 5, axonemal		Un							
2015173	Ooceraea biroi	105287953	0	live	LOC105287953	X777_07510	uncharacterized protein F21D5.5	uncharacterized protein F21D5.5|Bifunctional polynucleotide phosphatase/kinase		Un							
2015173	Ooceraea biroi	105287951	0	live	LOC105287951	X777_13995	uncharacterized LOC105287951										
2015173	Ooceraea biroi	105287950	0	live	LOC105287950	X777_13994	uncharacterized LOC105287950	uncharacterized protein LOC105287950|Low-density lipoprotein receptor-related protein 1B		Un							
2015173	Ooceraea biroi	105287949	0	live	LOC105287949	X777_13993	protein LLP homolog	protein LLP homolog|LLP-like protein		Un							
2015173	Ooceraea biroi	105287948	0	live	LOC105287948	X777_13991	protein PRY1	protein PRY1|uncharacterized protein LOC105287948|Golgi-associated plant pathogenesis-related protein		Un							
2015173	Ooceraea biroi	105287946	0	live	LOC105287946	X777_13985	potassium channel subfamily T member 2	potassium channel subfamily T member 2		Un							
2015173	Ooceraea biroi	105287942	0	live	LOC105287942	X777_13983	tryptophan--tRNA ligase, cytoplasmic	tryptophan--tRNA ligase, cytoplasmic|Tryptophanyl-tRNA synthetase, cytoplasmic		Un							
2015173	Ooceraea biroi	105287938	0	live	LOC105287938	X777_13982	ran-binding protein 3	ran-binding protein 3		Un							
2015173	Ooceraea biroi	105287937	0	live	LOC105287937	X777_13978	solute carrier family 35 member E1 homolog	solute carrier family 35 member E1 homolog|Solute carrier family 35 member E1-like protein		Un							
2015173	Ooceraea biroi	105287936	0	live	LOC105287936	X777_13979	glutamate receptor-interacting protein 1	glutamate receptor-interacting protein 1		Un							
2015173	Ooceraea biroi	105287935	0	live	LOC105287935	X777_13977	uncharacterized LOC105287935	uncharacterized protein LOC105287935		Un							
2015173	Ooceraea biroi	105287934	0	live	LOC105287934	X777_13976	synaptotagmin-1	synaptotagmin-1		Un							
2015173	Ooceraea biroi	105287933	0	live	LOC105287933	X777_13974	glycogen [starch] synthase	glycogen [starch] synthase|Putative glycogen [starch] synthase		Un							
2015173	Ooceraea biroi	105287932	0	live	LOC105287932	X777_13975	uncharacterized LOC105287932	uncharacterized protein LOC105287932|Mitogen-activated protein kinase-binding protein		Un							
2015173	Ooceraea biroi	105287930	0	live	LOC105287930	X777_13971	uncharacterized LOC105287930	uncharacterized protein LOC105287930		Un							
2015173	Ooceraea biroi	105287929	0	live	LOC105287929	X777_13972	ruvB-like 2	ruvB-like 2|RuvB-like protein		Un							
2015173	Ooceraea biroi	105287928	0	live	LOC105287928	X777_13970	serine/threonine-protein kinase BRSK2	serine/threonine-protein kinase BRSK2|BR serine/threonine-protein kinase		Un							
2015173	Ooceraea biroi	105287926	0	live	LOC105287926	X777_13969	uncharacterized LOC105287926	uncharacterized protein LOC105287926|Tau-tubulin kinase		Un							
2015173	Ooceraea biroi	105287925	0	live	LOC105287925	X777_13968	ADP-ribosylation factor-like protein 8B-A	ADP-ribosylation factor-like protein 8B-A		Un							
2015173	Ooceraea biroi	105287924	0	live	LOC105287924	X777_13963	cyclic AMP-dependent transcription factor ATF-6 alpha	cyclic AMP-dependent transcription factor ATF-6 alpha		Un							
2015173	Ooceraea biroi	105287923	0	live	LOC105287923	X777_13964	uncharacterized LOC105287923	uncharacterized protein LOC105287923		Un							
2015173	Ooceraea biroi	105287922	0	live	LOC105287922	X777_13965	uncharacterized LOC105287922	uncharacterized protein LOC105287922|Proline-rich protein PRCC		Un							
2015173	Ooceraea biroi	105287921	0	live	LOC105287921	X777_13966	vesicle transport protein SFT2C	vesicle transport protein SFT2C		Un							
2015173	Ooceraea biroi	105287920	0	live	LOC105287920	X777_07509	glycine-rich cell wall structural protein 1.8	glycine-rich cell wall structural protein 1.8|loricrin		Un							
2015173	Ooceraea biroi	105287919	0	live	LOC105287919	X777_13967	uncharacterized LOC105287919	uncharacterized protein LOC105287919|Ribonuclease P protein subunit p38		Un							
2015173	Ooceraea biroi	105287917	0	live	LOC105287917	X777_13961	sulfiredoxin-1	sulfiredoxin-1|uncharacterized protein LOC105287917		Un							
2015173	Ooceraea biroi	105287916	0	live	LOC105287916	X777_13957	uncharacterized protein DDB_G0283697	uncharacterized protein DDB_G0283697		Un							
2015173	Ooceraea biroi	105287914	0	live	LOC105287914	X777_07507	60S ribosomal protein L23	60S ribosomal protein L23		Un							
2015173	Ooceraea biroi	105287913	0	live	LOC105287913	X777_13958	uncharacterized LOC105287913	uncharacterized protein LOC105287913		Un							
2015173	Ooceraea biroi	105287912	0	live	LOC105287912	X777_13955	histone H4	histone H4		Un							
2015173	Ooceraea biroi	105287910	0	live	LOC105287910	X777_13952	40S ribosomal protein S3a	40S ribosomal protein S3a		Un							
2015173	Ooceraea biroi	105287909	0	live	LOC105287909	X777_13948	protein jim lovell	protein jim lovell|uncharacterized protein LOC105287909|Protein bric-a-brac		Un							
2015173	Ooceraea biroi	105287907	0	live	LOC105287907	X777_13949	putative fatty acyl-CoA reductase CG5065	putative fatty acyl-CoA reductase CG5065		Un							
2015173	Ooceraea biroi	105287905	0	live	LOC105287905	X777_13947	CUE domain-containing protein 2	CUE domain-containing protein 2		Un							
2015173	Ooceraea biroi	105287904	0	live	LOC105287904	X777_13946	chromatin-remodeling complex ATPase chain Iswi	chromatin-remodeling complex ATPase chain Iswi		Un							
2015173	Ooceraea biroi	105287903	0	live	LOC105287903	X777_13945	fatty acid synthase	fatty acid synthase		Un							
2015173	Ooceraea biroi	105287902	0	live	LOC105287902	X777_13728	protein CDV3 homolog	protein CDV3 homolog		Un							
2015173	Ooceraea biroi	105287901	0	live	LOC105287901	X777_07504	protein lethal(2)denticleless	protein lethal(2)denticleless		Un							
2015173	Ooceraea biroi	105287900	0	live	LOC105287900	X777_13788	uncharacterized LOC105287900	uncharacterized protein LOC105287900		Un							
2015173	Ooceraea biroi	105287898	0	live	LOC105287898	X777_13784	uncharacterized LOC105287898	uncharacterized protein LOC105287898		Un							
2015173	Ooceraea biroi	105287895	0	live	LOC105287895	X777_07506	acylglycerol kinase, mitochondrial	acylglycerol kinase, mitochondrial		Un							
2015173	Ooceraea biroi	105287893	0	live	LOC105287893	X777_13645	uncharacterized aarF domain-containing protein kinase 5	uncharacterized aarF domain-containing protein kinase 5		Un							
2015173	Ooceraea biroi	105287891	0	live	LOC105287891	X777_13121	protein MCM10 homolog	protein MCM10 homolog|MCM10-like protein		Un							
2015173	Ooceraea biroi	105287889	0	live	LOC105287889	X777_13103	dynein heavy chain 7, axonemal	dynein heavy chain 7, axonemal		Un							
2015173	Ooceraea biroi	105287888	0	live	LOC105287888	X777_13081	uncharacterized LOC105287888										
2015173	Ooceraea biroi	105287887	0	live	LOC105287887	X777_13063	cell division cycle protein 23 homolog	cell division cycle protein 23 homolog|Cell division cycle protein 23-like protein		Un							
2015173	Ooceraea biroi	105287886	0	live	LOC105287886	X777_13025	uncharacterized LOC105287886	uncharacterized protein LOC105287886		Un							
2015173	Ooceraea biroi	105287884	0	live	LOC105287884	X777_13016	uncharacterized LOC105287884	uncharacterized protein LOC105287884		Un							
